#TYPE Selected.System.String
"CreationTime","LastAccessTime","LastWriteTime","Attributes","Owner","FullName","Sign","MD5"
"2020-10-08 10:08:12","2021-06-04 08:57:13","2020-10-08 10:08:12","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-18 17:47:32","2021-06-03 10:53:25","2021-05-18 17:47:32","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"E3977EB4DE028DA300757B73739FB257"
"2021-05-18 17:47:32","2021-06-03 10:53:25","2021-05-18 17:47:32","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2021-03-03 09:29:11","2021-06-04 08:57:13","2021-03-03 09:29:11","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\AC\INetCache",,
"2021-03-03 09:29:11","2021-06-04 08:57:13","2021-03-03 09:29:11","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\AC\INetCookies",,
"2021-03-03 09:29:11","2021-06-04 08:57:13","2021-03-03 09:29:11","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\AC\INetHistory",,
"2021-03-06 09:40:09","2021-06-03 10:53:25","2021-03-06 09:40:09","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\Settings\settings.dat.LOG1",,"6D7693E866C6BA6269994428213A8CD9"
"2021-03-06 09:40:09","2021-06-03 10:53:25","2021-03-06 09:40:09","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:12","2021-06-04 08:57:13","2020-10-08 10:08:12","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\INetCache",,
"2020-10-08 10:08:12","2021-06-04 08:57:13","2020-10-08 10:08:12","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\INetCookies",,
"2020-10-08 10:08:12","2021-06-04 08:57:13","2020-10-08 10:08:12","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-18 17:47:30","2021-06-03 10:53:25","2021-05-18 17:47:30","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"40031F5F48A3343C0F89BDF9E10D8CF3"
"2021-05-18 17:47:30","2021-06-03 10:53:25","2021-05-18 17:47:30","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\Settings\settings.dat.LOG2",,
"2020-10-08 09:53:14","2021-06-03 10:53:25","2020-10-08 09:53:14","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"4469376CB2728B3EC6570740633B370C"
"2020-10-08 09:53:14","2021-06-03 10:53:25","2020-10-08 09:53:14","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat.LOG2",,
"2020-10-08 10:08:11","2021-06-04 08:57:13","2020-10-08 10:08:11","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\INetCache",,
"2020-10-08 10:08:11","2021-06-04 08:57:13","2020-10-08 10:08:11","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\INetCookies",,
"2020-10-08 10:08:11","2021-06-04 08:57:13","2020-10-08 10:08:11","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\INetHistory",,
"2020-10-08 09:51:55","2021-06-04 08:57:13","2020-10-08 09:51:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\windows_ie_ac_001\AC\INetCache",,
"2020-10-08 09:51:55","2021-06-04 08:57:13","2020-10-08 09:51:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\windows_ie_ac_001\AC\INetCookies",,
"2020-10-08 09:51:55","2021-06-04 08:57:13","2020-10-08 09:51:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Packages\windows_ie_ac_001\AC\INetHistory",,
"2021-05-07 10:15:04","2021-06-04 08:54:57","2021-05-10 10:06:45","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Local\Temp\.opera",,
"2021-05-06 17:32:56","2021-06-04 08:57:13","2021-05-06 17:32:56","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\EdgeBho\IEToEdge",,
"2021-05-06 17:32:56","2021-06-03 10:53:26","2021-05-06 17:32:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\EdgeBho\IEToEdge\container.dat",,
"2020-10-08 10:09:16","2021-06-04 08:57:13","2021-05-07 10:24:27","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\DOMStore",,
"2020-10-08 10:09:16","2021-06-04 08:57:13","2021-05-07 10:24:32","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\EmieSiteList",,
"2020-10-08 10:09:16","2021-06-04 08:57:13","2021-05-07 10:24:32","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\EmieUserList",,
"2021-05-07 10:24:27","2021-06-04 08:57:13","2021-05-07 10:26:41","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\DOMStore\7IKZ1J0I",,
"2021-05-07 10:24:27","2021-06-04 08:57:13","2021-05-07 10:24:27","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\DOMStore\A1J0ECXN",,
"2021-05-07 10:24:27","2021-06-04 08:57:13","2021-05-07 10:24:37","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\DOMStore\F056UH6F",,
"2021-05-07 10:24:27","2021-06-04 08:57:13","2021-05-07 10:24:27","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\DOMStore\L03OQFOX",,
"2021-05-07 10:24:27","2021-06-03 10:53:26","2021-05-07 10:24:27","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\DOMStore\container.dat",,
"2021-05-07 10:24:25","2021-06-03 10:53:26","2021-05-07 10:24:32","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\EmieSiteList\container.dat",,
"2021-05-07 10:24:32","2021-06-03 10:53:26","2021-05-07 10:24:32","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Internet Explorer\EmieUserList\container.dat",,
"2021-05-06 17:32:55","2021-06-04 08:57:13","2021-05-06 17:32:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Windows\AppCache",,
"2021-05-06 17:32:55","2021-06-04 08:57:13","2021-05-06 17:32:55","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Windows\AppCache\13CEMH0J",,
"2021-05-06 17:32:55","2021-06-03 10:53:26","2021-05-06 17:32:55","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Windows\AppCache\container.dat",,
"2021-05-06 17:32:55","2021-06-03 10:53:26","2021-05-06 17:32:55","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\LocalLow\Microsoft\Windows\AppCache\13CEMH0J\container.dat",,
"2020-10-08 09:51:53","2021-06-04 08:55:19","2020-10-08 09:51:59","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned",,
"2020-10-08 09:49:39","2021-06-04 08:55:04","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini",,"623A388DA0F5A5C9892D3EABF1BBD52A"
"2020-10-08 09:51:59","2021-06-04 08:55:19","2020-10-08 09:51:59","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini",,"5739DDEE167D55BBC4E313D778724A2B"
"2021-04-29 18:21:34","2021-06-03 16:43:05","2021-06-03 16:43:05","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Office\Recent\index.dat",,"6872CD0A32A3CB5B4E557D9CCA2F7881"
"2020-10-08 09:51:51","2021-06-04 08:54:56","2020-10-08 09:51:51","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Protect\CREDHIST",,"A991CA0E6506BA64F64021051FBF35E6"
"2021-04-13 08:52:40","2021-06-04 08:54:56","2021-04-13 08:52:40","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Protect\S-1-5-21-11049384-3601598548-1102589311-1001\a6275f66-c89e-418d-b414-b134951ff524",,"A0E66BFC07B2F9D925F577204567F727"
"2020-10-08 09:51:51","2021-06-04 08:55:03","2020-10-08 09:51:51","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Protect\S-1-5-21-11049384-3601598548-1102589311-1001\a8e99fb9-23b4-4a7c-b0de-ee10994dbf93",,"5B19D96FD5A2C69C9A98401AAEB4E91C"
"2021-01-11 09:04:41","2021-06-04 08:55:03","2021-01-11 09:04:41","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Protect\S-1-5-21-11049384-3601598548-1102589311-1001\eca8433b-c89d-4058-a020-d6101ca04456",,"94878C92F28E3A89EA361C7781F12657"
"2020-10-08 09:51:51","2021-06-04 08:54:56","2021-04-13 08:52:40","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Protect\S-1-5-21-11049384-3601598548-1102589311-1001\Preferred",,"0C6AD26ED0A30A76105BD6C3BD7B539B"
"2020-10-08 09:51:56","2021-06-03 10:53:26","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\AccountPictures\desktop.ini",,"08E1B7B2FD872CDCC42AF67707DC2A98"
"2020-10-08 09:51:56","2021-06-04 08:59:27","2020-10-08 09:53:19","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini",,"65029E5CB3A76E5E3C6F07D1F1DE5431"
"2020-10-08 09:51:56","2021-06-04 08:55:54","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini",,"F107D0270E21A2FE91099FDC15918D44"
"2020-10-08 09:49:39","2021-06-04 08:59:26","2020-10-08 09:53:13","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\SendTo\desktop.ini",,"C79F725285A59C07B7EDD74D9C4493CC"
"2020-10-08 09:51:56","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\desktop.ini","(Verified) Microsoft Corporation","A2D31A04BC38EEAC22FCA3E30508BA47"
"2020-10-08 09:49:39","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini",,"6B529C1DD6A54057FCB687E13B6A20A4"
"2020-10-08 09:49:39","2021-06-04 08:55:17","2020-08-08 15:21:00","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\desktop.ini",,"23589A465505EAA88FC6011E84350A8C"
"2020-10-08 09:49:39","2021-06-04 08:55:17","2020-10-08 09:51:55","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\desktop.ini",,"2050878EFC2315CC685312928C0D0FA2"
"2020-10-08 09:51:56","2021-06-04 08:55:17","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini","(Verified) Microsoft Corporation","548B310FBC7A26D0B9DA3A9F2D604A0C"
"2020-10-08 09:49:39","2021-06-04 08:55:36","2019-12-07 16:12:42","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini","(Verified) Microsoft Corporation","CAC4D0F604168B35338F40B0FE08C453"
"2020-10-08 09:51:56","2021-06-04 08:55:17","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini","(Verified) Microsoft Corporation","7F1698BAB066B764A314A589D338DAAE"
"2020-10-08 09:49:39","2021-06-04 08:55:17","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Desktop.ini",,"255FAE4332DAE10C0E1ED178EDD7755C"
"2020-10-08 14:20:04","2021-06-04 08:59:29","2021-06-04 08:59:29","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData\Roaming\Microsoft\Windows\Themes\slideshow.ini",,
"2020-10-08 09:51:56","2021-06-04 08:55:05","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Contacts\desktop.ini",,"449F2E76E519890A212814D96CE67D64"
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Documents\My Music",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Documents\My Pictures",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Documents\My Videos",,
"2021-03-04 10:48:02","2021-06-03 10:53:26","2021-03-22 14:49:48","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Documents\Default.rdp",,"8605F13D9E3199BDEF20E213A3392D5F"
"2020-10-08 09:51:56","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Documents\desktop.ini",,"ECF88F261853FE08D58E2E903220DA14"
"2020-10-08 09:51:56","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Downloads\desktop.ini",,"3A37312509712D4E12D27240137FF377"
"2020-10-08 09:51:56","2021-06-04 08:55:05","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Favorites\desktop.ini",,"881DFAC93652EDB0A8228029BA92D0F5"
"2020-10-08 09:51:55","2021-06-03 10:53:26","2020-10-08 09:51:55","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Favorites\Links\desktop.ini",,"3C106F431417240DA12FD827323B7724"
"2020-10-08 09:51:56","2021-06-04 08:55:05","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Links\desktop.ini",,"3B960DA228CC489B622697659C885D64"
"2020-10-08 09:51:56","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Music\desktop.ini",,"06E8F7E6DDD666DBD323F7D9210F91AE"
"2020-10-08 09:53:29","2021-06-04 08:55:04","2021-05-25 09:03:13","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\OneDrive\desktop.ini",,"69DC42163E16C26FCE7DE4EA9FF9C51D"
"2020-10-08 09:51:56","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Pictures\desktop.ini",,"29EAE335B77F438E05594D86A6CA22FF"
"2020-10-08 09:53:18","2021-06-03 15:55:16","2020-10-08 09:53:18","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Pictures\Camera Roll\desktop.ini",,"D48FCE44E0F298E5DB52FD5894502727"
"2020-10-08 09:53:19","2021-06-03 15:55:16","2020-10-08 09:53:19","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Pictures\Saved Pictures\desktop.ini",,"87A524A2F34307C674DBA10708585A5E"
"2020-10-08 09:51:56","2021-06-04 08:55:05","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Saved Games\desktop.ini",,"B441CF59B5A64F74AC3BED45BE9FADFC"
"2020-10-08 09:51:56","2021-06-04 08:55:05","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Searches\desktop.ini",,"089D48A11BFF0DF720F1079F5DC58A83"
"2020-10-08 09:51:56","2021-06-03 10:53:26","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Searches\Everywhere.search-ms",,"0FA26B6C98419B5E7C00EFFFB5835612"
"2020-10-08 09:51:56","2021-06-03 10:53:26","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Searches\Indexed Locations.search-ms",,"B6ACBEB59959AA5412A7565423EA7BAB"
"2020-10-08 09:51:56","2021-06-04 08:55:04","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\Videos\desktop.ini",,"50A956778107A4272AAE83C86ECE77CB"
"2020-10-08 14:59:03","2021-06-04 08:55:54","2020-10-08 14:59:03","","BUILTIN\Administrators","C:\Users\huyhv9\Videos\Captures\desktop.ini",,"B0D27EAEC71F1CD73B015F5CEEB15F9D"
"2020-10-08 09:51:56","2021-06-04 08:57:17","2021-05-10 14:50:25","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\Public\AccountPictures",,
"2019-12-07 16:14:52","2021-06-04 08:55:05","2021-05-06 17:25:14","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\Public\Desktop",,
"2019-12-07 16:14:52","2021-06-04 08:57:17","2019-12-07 16:31:03","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\Public\Libraries",,
"2019-12-07 16:14:54","2021-06-04 08:55:05","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\desktop.ini","(Verified) Microsoft Corporation","7220FAD57A4B3D9D9755C51198CC0386"
"2020-10-08 09:51:56","2021-06-03 10:53:26","2021-05-10 14:50:25","","DESKTOP-16IICHS\huyhv9","C:\Users\Public\AccountPictures\desktop.ini",,"2971C89BFB3B06E591694B9A78E467B9"
"2020-10-08 23:42:13","2020-10-08 23:42:13","2020-10-08 23:42:13","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\Public\Documents\My Music",,
"2020-10-08 23:42:13","2020-10-08 23:42:13","2020-10-08 23:42:13","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\Public\Documents\My Pictures",,
"2020-10-08 23:42:13","2020-10-08 23:42:13","2020-10-08 23:42:13","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\Public\Documents\My Videos",,
"2019-12-07 16:14:54","2021-06-04 09:04:15","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\Documents\desktop.ini","(Verified) Microsoft Corporation","EC659B643B3DC5A57DAFA797BBC83871"
"2019-12-07 16:14:54","2021-06-03 10:53:26","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\Downloads\desktop.ini","(Verified) Microsoft Corporation","81594CBB270B4099912612CD3C20306A"
"2019-12-07 16:14:54","2021-06-03 10:53:26","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\Libraries\desktop.ini","(Verified) Microsoft Corporation","203ABC35EE1B804C770321D392CAC58C"
"2019-12-07 16:14:54","2021-06-03 10:53:26","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\Music\desktop.ini","(Verified) Microsoft Corporation","48F5AC70AAEDAFE403B362E41DA1E1D6"
"2019-12-07 16:14:54","2021-06-03 10:53:26","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\Pictures\desktop.ini","(Verified) Microsoft Corporation","2F145CCA0196FB928EE5656F2CFC2934"
"2019-12-07 16:14:54","2021-06-03 10:53:26","2019-12-07 16:12:42","","BUILTIN\Administrators","C:\Users\Public\Videos\desktop.ini","(Verified) Microsoft Corporation","582BD0FACB013808C1C4804D894CD9FD"
"2019-12-07 16:54:01","2021-06-04 08:56:19","2019-12-07 16:54:01","<Dir>","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents",,
"2019-12-07 16:14:52","2021-06-04 08:56:19","2019-12-07 16:14:54","<Dir>","NT SERVICE\TrustedInstaller","C:\Windows\ELAMBKUP",,
"2019-12-07 16:14:52","2021-06-04 08:55:10","2021-04-29 18:20:17","<Dir>","BUILTIN\Administrators","C:\Windows\Installer",,
"2019-12-07 16:14:52","2021-06-04 08:56:19","2019-12-07 16:14:52","<Dir>","NT AUTHORITY\SYSTEM","C:\Windows\LanguageOverlayCache",,
"2019-12-07 16:09:09","2021-06-04 08:54:59","2019-12-07 16:09:09","","NT SERVICE\TrustedInstaller","C:\Windows\WindowsShell.Manifest","(Verified) Microsoft Corporation","C844CA459F3B209329984772269B6E56"
"2021-04-29 18:20:03","2021-06-03 10:53:26","2021-04-29 18:20:04","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\PublisherPolicy.tme",,
"2021-04-29 18:20:04","2021-06-03 10:58:14","2021-04-29 18:20:04","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\pubpol33.dat",,
"2020-12-16 09:04:19","2021-06-03 10:53:26","2020-12-16 09:04:19","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\NativeImages_v2.0.50727_32\index2c.dat",,
"2021-05-04 11:52:54","2021-06-03 10:53:26","2021-05-04 11:52:54","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\NativeImages_v2.0.50727_32\index4b.dat",,
"2021-05-04 11:52:56","2021-06-03 10:58:14","2021-05-04 11:52:56","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\NativeImages_v2.0.50727_32\index4c.dat",,
"2021-05-04 11:48:59","2021-06-03 10:53:26","2021-05-04 11:48:59","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\NativeImages_v2.0.50727_64\index5a.dat",,
"2021-05-05 09:54:14","2021-06-03 10:53:26","2021-05-05 09:54:14","","NT AUTHORITY\SYSTEM","C:\Windows\assembly\NativeImages_v2.0.50727_64\index5b.dat",,
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:45","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\ar-SA_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","950B8DF6809B5E89117698E9ED4F2D1D"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:10:49","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\autorun.inf","(Verified) Microsoft Corporation","58835871E57FA4900939E252DAE4090F"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:43","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\bg-BG_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","E1962434F8FFB0BADF8668D05EF50760"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:52","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\cs-CZ_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","F0C1E681A7D58DEAB9EE5771D038DE9A"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:51","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\da-DK_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","63C10101B9B3E32E370276ACA348C165"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:43","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\de-DE_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","69FF34FF79384955AA88B86EAFA22EBF"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:49","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\el-GR_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","4C07F74E0FA93F87FD7CF2E490BDF919"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:55","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\en-GB_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","2FC4401A4ADAB9BCF1A0398160C41A05"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:46","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\en-US_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","F87833A3D8CB289E1AB042DFDB43ED72"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:50","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\es-ES_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","ABDC08ACF91BCC2D94344DBE09FF0D9C"
"2019-12-07 16:10:49","2021-06-03 10:53:26","2019-12-07 16:53:52","","NT SERVICE\TrustedInstaller","C:\Windows\BitLockerDiscoveryVolumeContents\es-MX_BitLockerToGo.exe.mui","(Verified) Microsoft Corporation","4A2F30F5FD69CF7B338942B3CEAA9C4C"
